namedLocation,siteID,plotID,date,editedDateStat,individualID,growthForm,phenophaseName,phenophaseStatus,phenophaseIntensityDefinition,phenophaseIntensity,remarksStat,decimalLatitude,decimalLongitude,elevation,transectMeter,directionFromTransect,ninetyDegreeDistance,sampleGeodeticDatum,addDate,editedDate,taxonID,scientificName,remarks,phenophaseIntensityMean
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06700,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,687,Right,2.4,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06218,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,742,Left,2.9,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06219,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,752,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06215,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,680,Right,4.9,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06214,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,657,Left,1.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06233,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,162,Right,2.4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06223,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,15,Left,2.8,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06231,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,139,Left,2.3,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06230,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,117,Right,5.8,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06228,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,94,Left,4.4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06225,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,38,Left,1.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06227,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,81,Right,4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06224,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,16,Left,4.8,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06232,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,163,Left,5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06226,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,44,Right,3.6,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06251,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,529,Right,5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06242,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,319,Right,1.3,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06236,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,218,Left,3.4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06234,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,181,Right,1.3,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06229,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,109,Right,2.8,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06239,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,280,Right,2.1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06235,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,209,Left,2.1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06243,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,325,Left,5.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06237,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,220,Right,4.1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06249,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,502,Left,3.4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06287,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,504,Right,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06203,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,524,Right,5.9,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06201,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,511,Right,3.2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06297,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,469,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06202,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,520,Right,3.7,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06207,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,571,Right,7.4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-22,2016-09-01,NEON.PLA.D02.BLAN.06206,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,556,Left,2.6,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06295,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,484,Right,0.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06286,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,506,Right,1,WGS84,2017-03-06,2017-04-07,LOMA6,Lonicera maackii (Rupr.) Herder,dropped in order to have 30 LOMA6 on the loop,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06243,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,325,Left,5.5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06245,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,458,Left,3,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06242,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,319,Right,1.3,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06240,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,298,Right,2.6,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06297,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,469,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06238,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,269,Right,5,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06233,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,162,Right,2.4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06239,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,280,Right,2.1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06234,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,181,Right,1.3,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06241,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,305,Right,2.7,WGS84,2017-04-13,2017-04-18,RHDA,Rhamnus davurica Pall.,dying; cause unknown,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06235,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,209,Left,2.1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06244,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,462,Left,1.9,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06221,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,775,Right,1,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06218,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,742,Left,2.9,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06219,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,752,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06220,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,753,Left,1.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06206,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,556,Left,2.6,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06211,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,623,Right,3,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06207,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,571,Right,7.4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06204,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,537,Left,1.8,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06208,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,575,Right,2.1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06210,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,607,Right,3.2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06700,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,687,Right,2.4,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06216,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,711,Right,2.3,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06217,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,730,Right,2.9,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06225,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,38,Left,1.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06222,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,8,Right,2.8,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06228,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,94,Left,4.4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06226,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,44,Right,3.6,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06230,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,117,Right,5.8,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06246,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,455,Left,6,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06231,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,139,Left,2.3,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06224,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,16,Left,4.8,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06227,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,81,Right,4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06236,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,218,Left,3.4,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06223,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,15,Left,2.8,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06205,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,543,Right,2.7,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06213,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,646,Right,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06209,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,598,Right,2.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06288,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,498,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06299,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,484,Right,2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06291,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,491,Left,0.5,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06289,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,497,Left,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06300,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,476,Left,2,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06212,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,641,Right,1,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06201,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,511,Right,3.2,WGS84,2017-02-24,2017-03-31,LOMA6,Lonicera maackii (Rupr.) Herder,,0.975
BLAN_061.phenology.phe,BLAN,BLAN_061,2016-08-25,2016-09-14,NEON.PLA.D02.BLAN.06215,Deciduous broadleaf,Leaves,yes,Percentage of the canopy that is full with leaves,>= 95%,,39.059627,-78.073846,183,680,Right,4.9,WGS84,2017-02-24,2017-03-31,RHDA,Rhamnus davurica Pall.,,0.975
