chrom	start	end	K2P
LG_2	203288617	203296708	0.011711206256302254
LG_2	203303602	203311400	0.08291904726015444
LG_2	203324085	203331880	0.03008368230288155
LG_2	203338055	203348849	0.011957329322245984
LG_2	203363847	203374956	0.04053014637155731
LG_2	203392777	203397276	0.005131390866764944
LG_2	203408498	203415782	0.041179620526377476
LG_2	203423361	203431026	0.0030211521214536297
LG_2	203447134	203453894	0.027839354536657594
LG_2	203457349	203464333	0.0019888142897904484
LG_N	43922630	43939232	0.020111944256890713
LG_2	203512938	203519226	0.035380410329968665
LG_2	203529646	203534256	0.0731310905425106
LG_2	203544524	203551781	0
LG_2	203553420	203558789	0.011163116368466394
LG_2	203567268	203570963	0.04997842676273292
LG_2	203571809	203576163	0.08343543322266539
LG_2	203595837	203606892	0.005776035846340486
LG_2	203623837	203624461	0.07197541441569957
LG_2	203626451	203633099	0.039102142452864606
LG_2	203640228	203644241	0.0425733071048646
LG_N	43947514	43951256	0.06073642078196011
LG_2	203668356	203679429	0.04759563408577227
LG_2	203692290	203699638	0.022185338629084683
LG_2	203706363	203719976	0.011898065026583002
LG_2	203725029	203734935	0.04832792895388557
LG_2	203763792	203772277	0.022636034827943897
LG_2	203781110	203787371	0.05362574630444649
LG_2	203787980	203805863	0.00466849331783495
LG_2	203842534	203848285	0.12959539049081728
LG_2	203850934	203867030	0.02191560515225059
LG_2	203877306	203888283	0.01481987998888722
LG_N	43959641	43964642	0.018051001987274967
LG_2	203940239	203950333	0.025094220867810782
LG_2	203955443	203965739	0.004660664202972972
LG_2	203983586	203983988	0.027720607965110746
LG_2	203985578	203995660	0.02523897462345553
LG_2	204061284	204068940	0.006138161526925538
LG_2	204081647	204094622	0.05351036241806806
LG_2	204094852	204102565	0.039323885526297404
LG_2	204109226	204120265	0.005809592432161219
LG_2	204146679	204154310	0.0020499694613577172
LG_2	204170426	204175186	0.01027432961928774
LG_N	43969550	43976874	0.03637209403125677
LG_2	204177039	204177695	0.0762487081982291
LG_2	204205822	204209833	0.04813587912528609
LG_2	204235284	204243521	0.015275638214275236
LG_2	204245423	204251592	0.040484251041228325
LG_2	204267660	204282980	0.013860929395177106
LG_2	204319819	204327171	0.08046678156489029
LG_2	204334393	204335103	0.041969781895855894
LG_2	204342551	204349937	0.07310956226007657
LG_2	204363713	204374798	0.007972440405434447
LG_2	204382325	204389023	0.10059333199703979
LG_N	44009719	44030381	0.033639634712168506
LG_2	204395137	204405008	0.040564842163413356
LG_2	204421525	204425816	0.0544730479274628
LG_2	204448207	204458974	0.004652204134767264
LG_2	204484407	204495908	0.06071232122589003
LG_2	204497451	204507755	0.11725723205780116
LG_2	204545028	204553692	0.02282045566596469
LG_2	204559737	204576540	0.05809354427925285
LG_2	204590156	204601234	0.0416189920551459
LG_2	204612126	204619142	0.0054665215910194385
LG_2	204630188	204637765	0.011957498314601401
LG_N	44034990	44039492	0.03703633391207688
LG_N	4764325	4770725	0
LG_2	204647991	204654553	0.06738541658810214
LG_2	204660040	204669504	0.04687937764570939
LG_2	204675063	204678563	0.01675954525316999
LG_2	204716934	204719474	0.026275725512974257
LG_2	204730291	204738791	0.0007451566207795424
LG_2	204748373	204759404	0.06056252135474638
LG_2	204762714	204770402	0.01414694357110602
LG_2	204786198	204802560	0.07057370127556398
LG_2	204804405	204809748	0.02969164662860157
LG_2	204812520	204819343	0.06899146259449371
LG_N	44066152	44072130	0.0735331535363374
LG_2	204835048	204842850	0.030904900167530506
LG_2	204855851	204857563	0.044675195096851694
LG_2	204863513	204866874	0.014358873981176681
LG_2	204869137	204881543	0.026834781087209835
LG_2	204888266	204895990	0.01808275150949201
LG_2	204909296	204928570	0.022255221356433527
LG_2	204938020	204945063	0.01487964873106038
LG_2	204957534	204968542	0.020091850644785726
LG_2	204971773	204973243	0.09055458708913183
LG_2	204976178	204983464	0.0010243280760790173
LG_N	44085145	44092406	0.014503219003280254
LG_2	205009344	205015821	0.032084146348851275
LG_2	205025848	205026908	0.10072551155128827
LG_2	205031508	205038591	0.03331001342898936
LG_2	205040707	205048647	0.06990258984817158
LG_2	205062152	205066325	0.019991294104042847
LG_2	205077914	205078637	0.06756419077963918
LG_2	205146820	205165192	0.016514018963577005
LG_2	205165421	205174504	0.022541059720224688
LG_2	205179582	205187114	0.033355803069380754
LG_2	205189951	205190661	0
LG_N	44102630	44108208	0.011084746019534306
LG_2	205194621	205199006	0.0136349566725043
LG_2	205204349	205211670	0.005985087567518688
LG_2	205214139	205221000	0.027782805982810195
LG_2	205221314	205222913	0.010545135972954568
LG_2	205228213	205232527	0.028592501771854975
LG_2	205245378	205252105	0.05523784957882037
LG_2	205259567	205260696	0.01885802690924374
LG_2	205284414	205292113	0.0060423287543446965
LG_2	205315006	205325959	0.03423024771278808
LG_2	205343462	205350243	0.03229183293963165
LG_N	44139401	44146049	0.04609339406892391
LG_2	205362682	205373704	0.002299843992853967
LG_2	205378929	205386941	0.022809823107053557
LG_2	205397706	205405481	0.019049500193023858
LG_2	205434882	205442562	0.008109570368282396
LG_2	205455282	205465099	0.05682769764933481
LG_2	205473552	205484655	0.01945942565324358
LG_2	205488787	205495324	0.04678535204104708
LG_2	205531735	205539401	0.01025873824895658
LG_2	205544212	205553687	0.07153408817566873
LG_2	205557634	205564107	0.012851919377312736
LG_N	44170026	44177718	0.01104759995503249
LG_2	205574517	205583487	0.05649006997469592
LG_2	205602788	205610168	0.02316720707988497
LG_2	205614409	205614777	0.08476208798970516
LG_2	205638643	205651481	0.029262077340719277
LG_2	205658686	205664351	0.035884543051109136
LG_2	205690451	205703501	0.003869283669189778
LG_2	205705959	205714154	0.011487950785724978
LG_2	205730572	205737720	0.019828876743318135
LG_2	205756108	205761195	0.07010803167377724
LG_2	205769792	205776833	0.027618275050181513
LG_N	44198926	44206630	0.04047752993794193
LG_2	205782159	205784462	0.033625108627848524
LG_2	205794936	205804995	0.05617115680273424
LG_2	205815350	205822565	0.02080194050932896
LG_2	205825919	205836956	0.002318506723252993
LG_2	205841269	205842131	0.018009174389631313
LG_2	205855772	205856823	0.0931220649692834
LG_2	205873761	205881479	0.06188571121691581
LG_2	205917338	205924540	0.031011045218897557
LG_2	205930984	205938659	0.06902678914819177
LG_2	205956659	205963959	0.007136467460821414
LG_N	44219720	44224341	0.05271005054009633
LG_2	205989274	206000287	0.009340479808446343
LG_2	206005886	206013204	0.003012052241167465
LG_2	206014556	206025673	0.04840912115623167
LG_2	206044697	206052064	0.05107205635342974
LG_2	206060191	206064934	0.0371342577189769
LG_2	206073731	206075161	0.05327293026790631
LG_2	206080743	206086242	0.005017079087097563
LG_2	206093650	206097777	0.0024330948255864497
LG_2	206129602	206130591	0.004149401407347533
LG_2	206151483	206158728	0.037053341817336084
LG_N	44245406	44246005	0.058585719293864476
LG_2	206172637	206181852	0.02004247445287052
LG_2	206187585	206201195	0.021929531970233163
LG_2	206204479	206209414	0.03679427294613519
LG_2	206234388	206244988	0.03818783776619426
LG_2	206254403	206264170	0.050898181715225296
LG_2	206274715	206283797	0.04088998312667969
LG_2	206316554	206324254	0.009048398758381487
LG_2	206343083	206362199	0.006393241749355545
LG_2	206365990	206375549	0.00463366913212643
LG_2	206397115	206402781	0.027249708194093874
LG_N	44253100	44253879	0.018259929037770736
LG_2	206443990	206445611	0.060527973301168596
LG_2	206461163	206472041	0.008657408652026927
LG_2	206479149	206483237	0.029754492026129706
LG_2	206511663	206531785	0.011976302384048385
LG_2	206540643	206546288	0.0650063785581954
LG_2	206551065	206556164	0.04495747992937303
LG_2	206607561	206615596	0.039918754877062194
LG_2	206618589	206629584	0.003740656133279317
LG_2	206641238	206647910	0.032617532198893226
LG_2	206653626	206667157	0.007804054132507455
LG_N	44255087	44256410	0.02706142027852377
LG_N	5024880	5029667	0
LG_2	206690382	206701443	0.0023051454726910133
LG_2	206728511	206732989	0.002048133408932975
LG_2	206744399	206751417	0
LG_2	206759301	206766959	0.005038317493296602
LG_2	206785897	206794073	0.036025354705997374
LG_2	206803847	206809755	0.04307885863851339
LG_2	206826653	206827597	0.12684943779647295
LG_2	206830415	206837048	0.04553683808319684
LG_2	206839831	206850875	0.0011557357548728365
LG_2	206871746	206880031	0.05733306611390855
LG_N	44262223	44266151	0.013556365262632557
LG_2	206892314	206899637	0.006039306695520559
LG_2	206908417	206915772	0.038644399429935375
LG_2	206919826	206926879	0.0027322472360393688
LG_2	206936001	206943194	0.05666256577248556
LG_2	206954411	206962827	0.05708986856016981
LG_2	206981264	206988975	0.055425951606994116
LG_2	207009802	207016719	0.044463426952134406
LG_2	207027812	207038794	0.018981019825584852
LG_2	207059846	207065914	0.0030272544543531303
LG_2	207076553	207084227	0.012248340958913521
LG_N	44282637	44284576	0.0946713360877183
LG_2	207088962	207099955	0.015749333529685525
LG_2	207102565	207103256	0.13830488352454667
LG_2	207110898	207131865	0.016644912803891552
LG_2	207148480	207156118	0.008224982980321599
LG_2	207181206	207189640	0.001153070464382917
LG_2	207190333	207197640	0.0161654489134658
LG_2	207210896	207215302	0.0072049178160928365
LG_2	207228940	207239448	0.06618145875242107
LG_2	207262312	207269402	0.012190189462461013
LG_2	207277914	207288979	0.0034843268243794656
LG_N	44299994	44307758	0.0482382989226294
LG_2	207293125	207300294	0.010128792071505313
LG_2	207361572	207369313	0.04334130113273033
LG_2	207370554	207375823	0.0248665667554514
LG_2	207384761	207389892	0.02927268763991918
LG_2	207425058	207426029	0.00213219939322877
LG_2	207437457	207445091	0.020989076702616734
LG_2	207458576	207469631	0.00463366913212643
LG_2	207475218	207481056	0.011098137281388412
LG_2	207499981	207504676	0.02693214813473001
LG_2	207508256	207515763	0.035174343061566894
LG_N	44313975	44321089	0.03238665631961963
LG_2	207516891	207523550	0.0050590650827923335
LG_2	207530851	207535737	0.03336328375697999
LG_2	207540401	207551660	0.04407607763255111
LG_2	207593838	207604567	0.0395868561438139
LG_2	207611943	207615117	0.04051424397411433
LG_2	207625435	207636215	0.05006099369191038
LG_2	207644870	207666025	0.024969618839410627
LG_2	207674546	207689362	0.0009871183692719127
LG_2	207699296	207703216	0.040538910426018614
LG_2	207706241	207713815	0.03759075988028088
LG_N	44323683	44334739	0.0011520742424250942
LG_2	207719753	207738411	0.006092182847933673
LG_2	207754682	207762280	0.015749479841959978
LG_2	207774065	207783001	0.08278909388035673
LG_2	207789396	207796238	0.03954331352402385
LG_2	207798468	207804750	0.015975603510626143
LG_2	207821934	207828868	0.054644329152095904
LG_2	207829515	207837158	0.0791854736832272
LG_2	207851665	207862713	0
LG_2	207896196	207903419	0.07264353405994213
LG_2	207904643	207909354	0.015264491367174182
LG_N	44340269	44347897	0.0010285423364529548
LG_2	207909874	207920284	0.020679957501552798
LG_2	207923975	207934027	0.05392888187938558
LG_2	207941612	207948471	0.04854808502193527
LG_2	207953166	207968371	0.0031641341552533413
LG_2	207977458	207985266	0.027123897641419946
LG_2	207990615	208001065	0.017665129022450578
LG_2	208015911	208021627	0.05460756295948803
LG_2	208027506	208032010	0.005228796957399706
LG_2	208059715	208067428	0.009890141694054808
LG_2	208113822	208128650	0.016907090854251648
LG_N	44355694	44357079	0.009120405078518407
LG_2	208146465	208146900	0.038622120192803755
LG_2	208181305	208188145	0.010239066876245484
LG_2	208211903	208218536	0.013308166542332427
LG_2	208240852	208248309	0.02023259516974859
LG_2	208268195	208275190	0.014959386775849657
LG_2	208304822	208315894	0.005672831085810795
LG_2	208331273	208339454	0.0006250000813802317
LG_2	208345811	208346462	0.08323681925831618
LG_2	208367077	208369075	0.017841756277327057
LG_2	208390259	208391813	0.045626863265675444
LG_N	44370175	44371054	0.01953731283903352
LG_2	208393226	208404697	0.020553243247193445
LG_2	208413219	208415448	0.007725816264292161
LG_2	208460756	208465134	0.06625253877751668
LG_2	208469788	208480795	0.0142280704779838
LG_2	208510226	208514714	0.002048133408932975
LG_2	208531832	208533995	0.12177225485838185
LG_2	208540627	208545781	0.013538105973967105
LG_2	208547145	208548096	0.07514512685729482
LG_2	208557957	208565448	0.03591829008183521
LG_2	208568299	208575652	0.03039721822447774
LG_N	44380174	44387932	0.04408027080180067
LG_2	208596805	208602268	0.004256849584760882
LG_2	208603967	208604692	0.15107165476239257
LG_2	208606306	208620754	0.06827185309578848
LG_2	208622744	208630574	0.06275055126979004
LG_2	208669473	208675500	0.055154859888141894
LG_2	208683097	208696236	0.004723012329777965
LG_2	208714023	208721659	0.0161786917669932
LG_2	208725296	208733193	0.06572689093822219
LG_2	208745174	208757048	0.020574252338115925
LG_2	208779381	208787054	0.004022890246445326
LG_N	44394200	44400709	0.042035670416636715
LG_N	5057123	5064643	0.007124255841291277
LG_2	208789761	208802221	0.13118133995817552
LG_2	208806260	208815478	0.07391958323810315
LG_2	208816181	208827041	0.024826960130464634
LG_2	208855952	208863179	0.018459628532876846
LG_2	208882661	208883128	0.05605794131608241
LG_2	208885761	208893392	0.004037108454471528
LG_2	208907505	208911386	0.04920818903970359
LG_2	208918630	208925470	0.033812716049856494
LG_2	208929779	208936877	0.04036410879563232
LG_2	208945872	208950074	0.07053931099352917
LG_N	44404627	44410658	0.0039987603252600425
LG_2	208969764	208973658	0.03182786525238857
LG_2	208981991	208986678	0.006250081382115747
LG_2	208990281	208990973	0.09155927400105986
LG_2	208992757	209000454	0.001990052378313405
LG_2	209018368	209023526	0.0022371381240488385
LG_2	209053272	209053722	0.043526319750985844
LG_2	209061424	209068776	0.011881580837649024
LG_2	209113288	209125602	0.041132944951197875
LG_2	209131803	209140604	0.06781571821337236
LG_2	209141021	209154037	0.07067780962937652
LG_N	44414167	44418770	0.003886019056498216
LG_2	209174477	209195300	0.031194387288755978
LG_2	209195451	209203119	0.0020120751498627454
LG_2	209234319	209244777	0.04507408708878041
LG_2	209244833	209252026	0.023961060938049505
LG_2	209255599	209272536	0.00043327557530831406
LG_2	209283958	209290776	0.028834885046845556
LG_2	209309070	209321543	0.007920927042629146
LG_2	209322503	209327272	0.009586731480087464
LG_2	209332081	209338157	0.03435917638146528
LG_2	209342992	209347401	0.046224502541640365
LG_N	44420801	44422624	0.060026851771421884
LG_2	209351537	209356779	0.041141034935768955
LG_2	209377742	209382828	0.04346322719918795
LG_2	209392970	209399241	0.028635739141642455
LG_2	209424844	209430551	0.0033231891257277115
LG_2	209441657	209449045	0.028010014811747697
LG_2	209453059	209454629	0.06843302653872715
LG_2	209463265	209463702	0.01554459788783764
LG_2	209469637	209475873	0.036425139753091314
LG_2	209489188	209491044	0.026228833282099948
LG_2	209508995	209516275	0.024650213453475168
LG_N	44435352	44436295	0.020367181172785322
LG_2	209524997	209525489	0.07826697237455485
LG_2	209543802	209550769	0
LG_2	209570846	209572178	0.050968929282235155
LG_2	209592817	209594554	0.027617788908842054
LG_2	209620988	209622725	0.021306808345189672
LG_2	209623379	209631175	0.024006725716011635
LG_2	209635661	209645583	0.00565126264037755
LG_2	209675409	209684214	0.0011624532009575066
LG_2	209717404	209727090	0.002325585587865422
LG_2	209745188	209749993	0
LG_N	44454262	44461582	0.0050271678090027
LG_2	209753331	209755445	0.013769216869725848
LG_2	209761252	209772270	0.01174943666706824
LG_2	209786748	209797219	0.05326210207763349
LG_2	209806261	209813568	0.006110826075542712
LG_2	209841049	209849375	0.011276875587196849
LG_2	209860084	209864858	0.04414051784342494
LG_2	209873179	209879826	0.01413369914123066
LG_2	209918201	209925344	0.011214399680030823
LG_2	209929368	209951500	0.0046620196732545475
LG_2	209981949	209992764	0.0011641448797955923
LG_N	44495383	44500556	0
LG_2	210050472	210055591	0.005987370267949925
LG_2	210072749	210080517	0.006887878051092596
LG_2	210083036	210087796	0.044300237781010665
LG_2	210096058	210104566	0.05502689018197483
LG_2	210108557	210118241	0.04835016384761503
LG_2	210134365	210134797	0.043406425079113374
LG_2	210152216	210158632	0.05819695801620571
LG_2	210182551	210191152	0.009710690650284123
LG_2	210247266	210261168	0.013779073134416722
